transcript_id,gene_id,gene_name,product,biotype,family
snoRNA_Gm26343_115486206,115486206,Gm26343,small nucleolar RNA SNORA17,snoRNA,small nucleolar RNA SNORA17
snoRNA_Gm26344_115486194,115486194,Gm26344,small nucleolar RNA SNORA17,snoRNA,small nucleolar RNA SNORA17
snoRNA_Gm26349_115485912,115485912,Gm26349,small nucleolar RNA SNORA17,snoRNA,small nucleolar RNA SNORA17
snoRNA_Gm26354_115486232,115486232,Gm26354,small nucleolar RNA SNORA17,snoRNA,small nucleolar RNA SNORA17
snoRNA_Gm26365_115486806,115486806,Gm26365,small nucleolar RNA SNORD116,snoRNA,small nucleolar RNA SNORD116
snoRNA_Gm26366_115486697,115486697,Gm26366,small nucleolar RNA SNORD115,snoRNA,small nucleolar RNA SNORD115
snoRNA_Gm26367_115485953,115485953,Gm26367,small nucleolar RNA SNORA17,snoRNA,small nucleolar RNA SNORA17
snoRNA_Gm26379_115486245,115486245,Gm26379,small nucleolar RNA SNORA17,snoRNA,small nucleolar RNA SNORA17
snoRNA_Gm26387_115490267,115490267,Gm26387,small nucleolar RNA SNORA66,snoRNA,small nucleolar RNA SNORA66
snoRNA_Gm26395_115485902,115485902,Gm26395,small nucleolar RNA SNORA17,snoRNA,small nucleolar RNA SNORA17
snoRNA_Gm26396_115486139,115486139,Gm26396,small nucleolar RNA SNORA17,snoRNA,small nucleolar RNA SNORA17
snoRNA_Gm26416_115485975,115485975,Gm26416,small nucleolar RNA SNORA17,snoRNA,small nucleolar RNA SNORA17
snoRNA_Gm26417_115486093,115486093,Gm26417,small nucleolar RNA SNORA17,snoRNA,small nucleolar RNA SNORA17
snoRNA_Gm26418_115485770,115485770,Gm26418,small nucleolar RNA SNORA64/SNORA10 family,snoRNA,small nucleolar RNA SNORA64/SNORA10 family
snoRNA_Gm26419_115486011,115486011,Gm26419,small nucleolar RNA SNORA17,snoRNA,small nucleolar RNA SNORA17
snoRNA_Gm26421_115486145,115486145,Gm26421,small nucleolar RNA SNORA17,snoRNA,small nucleolar RNA SNORA17
snoRNA_Gm26422_115486144,115486144,Gm26422,small nucleolar RNA SNORA17,snoRNA,small nucleolar RNA SNORA17
snoRNA_Gm26423_115485716,115485716,Gm26423,small nucleolar RNA SNORA17,snoRNA,small nucleolar RNA SNORA17
snoRNA_Gm26432_115486694,115486694,Gm26432,small nucleolar RNA SNORD115,snoRNA,small nucleolar RNA SNORD115
snoRNA_Gm26436_115486246,115486246,Gm26436,small nucleolar RNA SNORA17,snoRNA,small nucleolar RNA SNORA17
snoRNA_Gm26440_115485931,115485931,Gm26440,small nucleolar RNA SNORA65,snoRNA,small nucleolar RNA SNORA65
snoRNA_Gm26448_115487256,115487256,Gm26448,small nucleolar RNA SNORA73 family,snoRNA,small nucleolar RNA SNORA73 family
snoRNA_Gm26457_115487641,115487641,Gm26457,small nucleolar RNA SNORD51,snoRNA,small nucleolar RNA SNORD51
snoRNA_Gm26458_115485833,115485833,Gm26458,small nucleolar RNA SNORA24,snoRNA,small nucleolar RNA SNORA24
snoRNA_Gm26466_115486744,115486744,Gm26466,small nucleolar RNA SNORD115,snoRNA,small nucleolar RNA SNORD115
snoRNA_Gm26467_115486742,115486742,Gm26467,small nucleolar RNA SNORD115,snoRNA,small nucleolar RNA SNORD115
snoRNA_Gm26488_115486705,115486705,Gm26488,small nucleolar RNA SNORD115,snoRNA,small nucleolar RNA SNORD115
snoRNA_Gm26490_115486288,115486288,Gm26490,small nucleolar RNA SNORA17,snoRNA,small nucleolar RNA SNORA17
snoRNA_Gm26493_115487044,115487044,Gm26493,small nucleolar RNA SNORA46,snoRNA,small nucleolar RNA SNORA46
snoRNA_Gm26494_115489211,115489211,Gm26494,small nucleolar RNA SNORA67,snoRNA,small nucleolar RNA SNORA67
snoRNA_Gm26495_115487520,115487520,Gm26495,small nucleolar RNA SNORA4,snoRNA,small nucleolar RNA SNORA4
snoRNA_Gm26502_115486792,115486792,Gm26502,small nucleolar RNA SNORD116,snoRNA,small nucleolar RNA SNORD116
snoRNA_Gm26504_64243,64243,Gm26504,"predicted gene, 26504",snoRNA,"predicted gene, 26504"
snoRNA_Gm27991_115486824,115486824,Gm27991,small nucleolar RNA SNORA7,snoRNA,small nucleolar RNA SNORA7
snoRNA_Gm50451_115486326,115486326,Gm50451,small nucleolar RNA SNORD93,snoRNA,small nucleolar RNA SNORD93
snoRNA_LOC115485611_115485611,115485611,LOC115485611,small nucleolar RNA SNORA3/SNORA45 family,snoRNA,small nucleolar RNA SNORA3/SNORA45 family
snoRNA_LOC115485637_115485637,115485637,LOC115485637,small nucleolar RNA SNORA75,snoRNA,small nucleolar RNA SNORA75
snoRNA_LOC115485642_115485642,115485642,LOC115485642,small nucleolar RNA SNORA3/SNORA45 family,snoRNA,small nucleolar RNA SNORA3/SNORA45 family
snoRNA_LOC115485643_115485643,115485643,LOC115485643,small nucleolar RNA SNORA17,snoRNA,small nucleolar RNA SNORA17
snoRNA_LOC115485644_115485644,115485644,LOC115485644,small nucleolar RNA SNORA17,snoRNA,small nucleolar RNA SNORA17
snoRNA_LOC115485679_115485679,115485679,LOC115485679,small nucleolar RNA SNORD111,snoRNA,small nucleolar RNA SNORD111
snoRNA_LOC115485682_115485682,115485682,LOC115485682,small nucleolar RNA SNORA62/SNORA6 family,snoRNA,small nucleolar RNA SNORA62/SNORA6 family
snoRNA_LOC115485772_115485772,115485772,LOC115485772,small nucleolar RNA SNORA33,snoRNA,small nucleolar RNA SNORA33
snoRNA_LOC115485825_115485825,115485825,LOC115485825,small nucleolar RNA SNORD70,snoRNA,small nucleolar RNA SNORD70
snoRNA_LOC115485831_115485831,115485831,LOC115485831,small nucleolar RNA SNORD95,snoRNA,small nucleolar RNA SNORD95
snoRNA_LOC115485860_115485860,115485860,LOC115485860,U8 small nucleolar RNA,snoRNA,U8 small nucleolar RNA
snoRNA_LOC115485922_115485922,115485922,LOC115485922,small nucleolar RNA SNORA68,snoRNA,small nucleolar RNA SNORA68
snoRNA_LOC115485984_115485984,115485984,LOC115485984,small nucleolar RNA SNORA17,snoRNA,small nucleolar RNA SNORA17
snoRNA_LOC115486001_115486001,115486001,LOC115486001,small nucleolar RNA SNORA81,snoRNA,small nucleolar RNA SNORA81
snoRNA_LOC115486178_115486178,115486178,LOC115486178,small nucleolar SNORD12/SNORD106,snoRNA,small nucleolar SNORD12/SNORD106
snoRNA_LOC115486190_115486190,115486190,LOC115486190,small nucleolar RNA SNORA17,snoRNA,small nucleolar RNA SNORA17
snoRNA_LOC115486275_115486275,115486275,LOC115486275,small nucleolar RNA SNORA17,snoRNA,small nucleolar RNA SNORA17
snoRNA_LOC115486330_115486330,115486330,LOC115486330,small nucleolar RNA SNORA70,snoRNA,small nucleolar RNA SNORA70
snoRNA_LOC115486747_115486747,115486747,LOC115486747,small nucleolar RNA SNORD115,snoRNA,small nucleolar RNA SNORD115
snoRNA_LOC115486752_115486752,115486752,LOC115486752,small nucleolar RNA SNORD116,snoRNA,small nucleolar RNA SNORD116
snoRNA_LOC115486830_115486830,115486830,LOC115486830,small nucleolar RNA SNORA48,snoRNA,small nucleolar RNA SNORA48
snoRNA_LOC115486832_115486832,115486832,LOC115486832,small nucleolar RNA SNORA48,snoRNA,small nucleolar RNA SNORA48
snoRNA_LOC115486834_115486834,115486834,LOC115486834,small nucleolar RNA SNORA48,snoRNA,small nucleolar RNA SNORA48
snoRNA_LOC115486836_115486836,115486836,LOC115486836,small nucleolar RNA SNORA48,snoRNA,small nucleolar RNA SNORA48
snoRNA_LOC115486838_115486838,115486838,LOC115486838,small nucleolar RNA SNORA48,snoRNA,small nucleolar RNA SNORA48
snoRNA_LOC115486841_115486841,115486841,LOC115486841,small nucleolar RNA SNORD88,snoRNA,small nucleolar RNA SNORD88
snoRNA_LOC115486842_115486842,115486842,LOC115486842,small nucleolar RNA SNORD88,snoRNA,small nucleolar RNA SNORD88
snoRNA_LOC115486845_115486845,115486845,LOC115486845,small nucleolar RNA SNORD107,snoRNA,small nucleolar RNA SNORD107
snoRNA_LOC115486846_115486846,115486846,LOC115486846,small nucleolar RNA U13,snoRNA,small nucleolar RNA U13
snoRNA_LOC115486847_115486847,115486847,LOC115486847,small nucleolar RNA SNORD97,snoRNA,small nucleolar RNA SNORD97
snoRNA_LOC115486994_115486994,115486994,LOC115486994,small nucleolar RNA U3,snoRNA,small nucleolar RNA U3
snoRNA_LOC115487043_115487043,115487043,LOC115487043,small nucleolar RNA SNORA14,snoRNA,small nucleolar RNA SNORA14
snoRNA_LOC115487053_115487053,115487053,LOC115487053,small nucleolar RNA SNORA48,snoRNA,small nucleolar RNA SNORA48
snoRNA_LOC115487054_115487054,115487054,LOC115487054,small nucleolar RNA SNORA48,snoRNA,small nucleolar RNA SNORA48
snoRNA_LOC115487055_115487055,115487055,LOC115487055,small nucleolar RNA SNORA48,snoRNA,small nucleolar RNA SNORA48
snoRNA_LOC115487056_115487056,115487056,LOC115487056,small nucleolar RNA SNORD41,snoRNA,small nucleolar RNA SNORD41
snoRNA_LOC115487060_115487060,115487060,LOC115487060,small nucleolar RNA U13,snoRNA,small nucleolar RNA U13
snoRNA_LOC115487261_115487261,115487261,LOC115487261,small nucleolar RNA SNORD18,snoRNA,small nucleolar RNA SNORD18
snoRNA_LOC115487266_115487266,115487266,LOC115487266,small nucleolar RNA SNORD56,snoRNA,small nucleolar RNA SNORD56
snoRNA_LOC115487267_115487267,115487267,LOC115487267,small nucleolar RNA SNORD50,snoRNA,small nucleolar RNA SNORD50
snoRNA_LOC115487269_115487269,115487269,LOC115487269,small nucleolar RNA SNORD50,snoRNA,small nucleolar RNA SNORD50
snoRNA_LOC115487271_115487271,115487271,LOC115487271,small nucleolar RNA SNORD50,snoRNA,small nucleolar RNA SNORD50
snoRNA_LOC115487272_115487272,115487272,LOC115487272,small nucleolar RNA Z40,snoRNA,small nucleolar RNA Z40
snoRNA_LOC115487273_115487273,115487273,LOC115487273,small nucleolar RNA SNORA8,snoRNA,small nucleolar RNA SNORA8
snoRNA_LOC115487276_115487276,115487276,LOC115487276,small nucleolar RNA SNORA25,snoRNA,small nucleolar RNA SNORA25
snoRNA_LOC115487278_115487278,115487278,LOC115487278,small nucleolar RNA SNORA1,snoRNA,small nucleolar RNA SNORA1
snoRNA_LOC115487282_115487282,115487282,LOC115487282,small nucleolar RNA SNORA18,snoRNA,small nucleolar RNA SNORA18
snoRNA_LOC115487285_115487285,115487285,LOC115487285,small nucleolar RNA SNORA48,snoRNA,small nucleolar RNA SNORA48
snoRNA_LOC115487286_115487286,115487286,LOC115487286,small nucleolar RNA SNORA48,snoRNA,small nucleolar RNA SNORA48
snoRNA_LOC115487288_115487288,115487288,LOC115487288,small nucleolar RNA SNORA48,snoRNA,small nucleolar RNA SNORA48
snoRNA_LOC115487290_115487290,115487290,LOC115487290,small nucleolar RNA SNORA48,snoRNA,small nucleolar RNA SNORA48
snoRNA_LOC115487291_115487291,115487291,LOC115487291,small nucleolar RNA SNORA48,snoRNA,small nucleolar RNA SNORA48
snoRNA_LOC115487292_115487292,115487292,LOC115487292,small nucleolar RNA SNORA48,snoRNA,small nucleolar RNA SNORA48
snoRNA_LOC115487294_115487294,115487294,LOC115487294,small nucleolar RNA SNORA48,snoRNA,small nucleolar RNA SNORA48
snoRNA_LOC115487295_115487295,115487295,LOC115487295,small nucleolar RNA SNORA48,snoRNA,small nucleolar RNA SNORA48
snoRNA_LOC115487296_115487296,115487296,LOC115487296,small nucleolar RNA SNORA48,snoRNA,small nucleolar RNA SNORA48
snoRNA_LOC115487297_115487297,115487297,LOC115487297,small nucleolar RNA SNORA48,snoRNA,small nucleolar RNA SNORA48
snoRNA_LOC115487298_115487298,115487298,LOC115487298,small nucleolar RNA SNORA48,snoRNA,small nucleolar RNA SNORA48
snoRNA_LOC115487305_115487305,115487305,LOC115487305,small nucleolar RNA SNORA40,snoRNA,small nucleolar RNA SNORA40
snoRNA_LOC115487308_115487308,115487308,LOC115487308,small nucleolar RNA SNORD105,snoRNA,small nucleolar RNA SNORD105
snoRNA_LOC115487311_115487311,115487311,LOC115487311,small nucleolar RNA SNORD5,snoRNA,small nucleolar RNA SNORD5
snoRNA_LOC115487312_115487312,115487312,LOC115487312,small nucleolar RNA U105B,snoRNA,small nucleolar RNA U105B
snoRNA_LOC115487513_115487513,115487513,LOC115487513,small nucleolar RNA SNORD101,snoRNA,small nucleolar RNA SNORD101
snoRNA_LOC115487515_115487515,115487515,LOC115487515,Z6 small nucleolar RNA,snoRNA,Z6 small nucleolar RNA
snoRNA_LOC115487516_115487516,115487516,LOC115487516,Z6 small nucleolar RNA,snoRNA,Z6 small nucleolar RNA
snoRNA_LOC115487524_115487524,115487524,LOC115487524,small nucleolar RNA SNORA48,snoRNA,small nucleolar RNA SNORA48
snoRNA_LOC115487525_115487525,115487525,LOC115487525,small nucleolar RNA SNORA48,snoRNA,small nucleolar RNA SNORA48
snoRNA_LOC115487527_115487527,115487527,LOC115487527,small nucleolar RNA SNORA48,snoRNA,small nucleolar RNA SNORA48
snoRNA_LOC115487528_115487528,115487528,LOC115487528,small nucleolar RNA SNORA48,snoRNA,small nucleolar RNA SNORA48
snoRNA_LOC115487541_115487541,115487541,LOC115487541,small nucleolar RNA U13,snoRNA,small nucleolar RNA U13
snoRNA_LOC115487638_115487638,115487638,LOC115487638,small nucleolar RNA SNORD24,snoRNA,small nucleolar RNA SNORD24
snoRNA_LOC115487640_115487640,115487640,LOC115487640,small nucleolar RNA SNORD81,snoRNA,small nucleolar RNA SNORD81
snoRNA_LOC115487643_115487643,115487643,LOC115487643,small nucleolar RNA SNORD74,snoRNA,small nucleolar RNA SNORD74
snoRNA_LOC115487644_115487644,115487644,LOC115487644,small nucleolar RNA SNORD44,snoRNA,small nucleolar RNA SNORD44
snoRNA_LOC115487645_115487645,115487645,LOC115487645,small nucleolar RNA snR60/Z15/Z230/Z193/J17,snoRNA,small nucleolar RNA snR60/Z15/Z230/Z193/J17
snoRNA_LOC115487654_115487654,115487654,LOC115487654,small nucleolar RNA SNORA48,snoRNA,small nucleolar RNA SNORA48
snoRNA_LOC115487655_115487655,115487655,LOC115487655,small nucleolar RNA SNORA48,snoRNA,small nucleolar RNA SNORA48
snoRNA_LOC115487656_115487656,115487656,LOC115487656,small nucleolar RNA SNORA48,snoRNA,small nucleolar RNA SNORA48
snoRNA_LOC115487658_115487658,115487658,LOC115487658,small nucleolar RNA SNORA48,snoRNA,small nucleolar RNA SNORA48
snoRNA_LOC115487659_115487659,115487659,LOC115487659,small nucleolar RNA SNORA48,snoRNA,small nucleolar RNA SNORA48
snoRNA_LOC115487660_115487660,115487660,LOC115487660,small nucleolar RNA SNORA48,snoRNA,small nucleolar RNA SNORA48
snoRNA_LOC115487661_115487661,115487661,LOC115487661,small nucleolar RNA SNORA48,snoRNA,small nucleolar RNA SNORA48
snoRNA_LOC115487662_115487662,115487662,LOC115487662,small nucleolar RNA SNORA48,snoRNA,small nucleolar RNA SNORA48
snoRNA_LOC115487664_115487664,115487664,LOC115487664,small nucleolar RNA SNORA48,snoRNA,small nucleolar RNA SNORA48
snoRNA_LOC115487665_115487665,115487665,LOC115487665,small nucleolar RNA SNORA48,snoRNA,small nucleolar RNA SNORA48
snoRNA_LOC115487674_115487674,115487674,LOC115487674,small nucleolar RNA SNORA40,snoRNA,small nucleolar RNA SNORA40
snoRNA_LOC115487677_115487677,115487677,LOC115487677,small nucleolar RNA SNORD78,snoRNA,small nucleolar RNA SNORD78
snoRNA_LOC115487678_115487678,115487678,LOC115487678,small nucleolar RNA SNORD75,snoRNA,small nucleolar RNA SNORD75
snoRNA_LOC115487684_115487684,115487684,LOC115487684,small nucleolar RNA U13,snoRNA,small nucleolar RNA U13
snoRNA_LOC115487685_115487685,115487685,LOC115487685,small nucleolar RNA U109,snoRNA,small nucleolar RNA U109
snoRNA_LOC115487877_115487877,115487877,LOC115487877,small nucleolar RNA R38,snoRNA,small nucleolar RNA R38
snoRNA_LOC115487878_115487878,115487878,LOC115487878,small nucleolar RNA SNORA67,snoRNA,small nucleolar RNA SNORA67
snoRNA_LOC115487882_115487882,115487882,LOC115487882,small nucleolar RNA SNORA25,snoRNA,small nucleolar RNA SNORA25
snoRNA_LOC115487884_115487884,115487884,LOC115487884,small nucleolar RNA SNORA9,snoRNA,small nucleolar RNA SNORA9
snoRNA_LOC115487886_115487886,115487886,LOC115487886,small nucleolar RNA SNORA32,snoRNA,small nucleolar RNA SNORA32
snoRNA_LOC115487891_115487891,115487891,LOC115487891,small nucleolar RNA SNORA48,snoRNA,small nucleolar RNA SNORA48
snoRNA_LOC115487892_115487892,115487892,LOC115487892,small nucleolar RNA SNORA48,snoRNA,small nucleolar RNA SNORA48
snoRNA_LOC115487895_115487895,115487895,LOC115487895,small nucleolar RNA SNORA48,snoRNA,small nucleolar RNA SNORA48
snoRNA_LOC115487896_115487896,115487896,LOC115487896,small nucleolar RNA SNORA48,snoRNA,small nucleolar RNA SNORA48
snoRNA_LOC115487897_115487897,115487897,LOC115487897,small nucleolar RNA SNORA48,snoRNA,small nucleolar RNA SNORA48
snoRNA_LOC115487898_115487898,115487898,LOC115487898,small nucleolar RNA SNORA48,snoRNA,small nucleolar RNA SNORA48
snoRNA_LOC115487899_115487899,115487899,LOC115487899,small nucleolar RNA SNORA48,snoRNA,small nucleolar RNA SNORA48
snoRNA_LOC115487911_115487911,115487911,LOC115487911,small nucleolar RNA SNORD125,snoRNA,small nucleolar RNA SNORD125
snoRNA_LOC115487912_115487912,115487912,LOC115487912,small nucleolar RNA SNORD124,snoRNA,small nucleolar RNA SNORD124
snoRNA_LOC115487929_115487929,115487929,LOC115487929,small nucleolar RNA U3,snoRNA,small nucleolar RNA U3
snoRNA_LOC115488050_115488050,115488050,LOC115488050,small nucleolar RNA SNORD113/SNORD114 family,snoRNA,small nucleolar RNA SNORD113/SNORD114 family
snoRNA_LOC115488053_115488053,115488053,LOC115488053,small nucleolar RNA SNORD113/SNORD114 family,snoRNA,small nucleolar RNA SNORD113/SNORD114 family
snoRNA_LOC115488061_115488061,115488061,LOC115488061,small nucleolar RNA SNORD113/SNORD114 family,snoRNA,small nucleolar RNA SNORD113/SNORD114 family
snoRNA_LOC115488067_115488067,115488067,LOC115488067,small nucleolar RNA SNORA48,snoRNA,small nucleolar RNA SNORA48
snoRNA_LOC115488068_115488068,115488068,LOC115488068,small nucleolar RNA SNORA48,snoRNA,small nucleolar RNA SNORA48
snoRNA_LOC115488069_115488069,115488069,LOC115488069,small nucleolar RNA SNORA48,snoRNA,small nucleolar RNA SNORA48
snoRNA_LOC115488070_115488070,115488070,LOC115488070,small nucleolar RNA SNORA48,snoRNA,small nucleolar RNA SNORA48
snoRNA_LOC115488071_115488071,115488071,LOC115488071,small nucleolar RNA SNORA48,snoRNA,small nucleolar RNA SNORA48
snoRNA_LOC115488076_115488076,115488076,LOC115488076,small nucleolar RNA SNORA40,snoRNA,small nucleolar RNA SNORA40
snoRNA_LOC115488213_115488213,115488213,LOC115488213,small nucleolar RNA SNORA42/SNORA80 family,snoRNA,small nucleolar RNA SNORA42/SNORA80 family
snoRNA_LOC115488220_115488220,115488220,LOC115488220,small nucleolar RNA SNORA48,snoRNA,small nucleolar RNA SNORA48
snoRNA_LOC115488221_115488221,115488221,LOC115488221,small nucleolar RNA SNORA48,snoRNA,small nucleolar RNA SNORA48
snoRNA_LOC115488222_115488222,115488222,LOC115488222,small nucleolar RNA SNORA48,snoRNA,small nucleolar RNA SNORA48
snoRNA_LOC115488223_115488223,115488223,LOC115488223,small nucleolar RNA SNORA48,snoRNA,small nucleolar RNA SNORA48
snoRNA_LOC115488224_115488224,115488224,LOC115488224,small nucleolar RNA SNORA48,snoRNA,small nucleolar RNA SNORA48
snoRNA_LOC115488225_115488225,115488225,LOC115488225,small nucleolar RNA SNORA48,snoRNA,small nucleolar RNA SNORA48
snoRNA_LOC115488227_115488227,115488227,LOC115488227,small nucleolar RNA SNORA48,snoRNA,small nucleolar RNA SNORA48
snoRNA_LOC115488228_115488228,115488228,LOC115488228,small nucleolar RNA SNORA48,snoRNA,small nucleolar RNA SNORA48
snoRNA_LOC115488229_115488229,115488229,LOC115488229,small nucleolar RNA SNORA48,snoRNA,small nucleolar RNA SNORA48
snoRNA_LOC115488230_115488230,115488230,LOC115488230,small nucleolar RNA SNORA48,snoRNA,small nucleolar RNA SNORA48
snoRNA_LOC115488231_115488231,115488231,LOC115488231,small nucleolar RNA SNORA48,snoRNA,small nucleolar RNA SNORA48
snoRNA_LOC115488232_115488232,115488232,LOC115488232,small nucleolar RNA SNORA48,snoRNA,small nucleolar RNA SNORA48
snoRNA_LOC115488270_115488270,115488270,LOC115488270,small nucleolar RNA SNORD36,snoRNA,small nucleolar RNA SNORD36
snoRNA_LOC115488402_115488402,115488402,LOC115488402,small nucleolar RNA SNORA74,snoRNA,small nucleolar RNA SNORA74
snoRNA_LOC115488404_115488404,115488404,LOC115488404,small nucleolar RNA SNORD58,snoRNA,small nucleolar RNA SNORD58
snoRNA_LOC115488405_115488405,115488405,LOC115488405,small nucleolar RNA SNORD55/SNORD39,snoRNA,small nucleolar RNA SNORD55/SNORD39
snoRNA_LOC115488406_115488406,115488406,LOC115488406,small nucleolar RNA SNORD55/SNORD39,snoRNA,small nucleolar RNA SNORD55/SNORD39
snoRNA_LOC115488407_115488407,115488407,LOC115488407,small nucleolar RNA SNORD55/SNORD39,snoRNA,small nucleolar RNA SNORD55/SNORD39
snoRNA_LOC115488414_115488414,115488414,LOC115488414,small nucleolar RNA SNORA48,snoRNA,small nucleolar RNA SNORA48
snoRNA_LOC115488416_115488416,115488416,LOC115488416,small nucleolar RNA SNORA48,snoRNA,small nucleolar RNA SNORA48
snoRNA_LOC115488417_115488417,115488417,LOC115488417,small nucleolar RNA SNORA48,snoRNA,small nucleolar RNA SNORA48
snoRNA_LOC115488418_115488418,115488418,LOC115488418,small nucleolar RNA SNORA48,snoRNA,small nucleolar RNA SNORA48
snoRNA_LOC115488419_115488419,115488419,LOC115488419,small nucleolar RNA SNORA48,snoRNA,small nucleolar RNA SNORA48
snoRNA_LOC115488420_115488420,115488420,LOC115488420,small nucleolar RNA SNORA48,snoRNA,small nucleolar RNA SNORA48
snoRNA_LOC115488421_115488421,115488421,LOC115488421,small nucleolar RNA SNORA48,snoRNA,small nucleolar RNA SNORA48
snoRNA_LOC115488428_115488428,115488428,LOC115488428,small nucleolar RNA SNORD86,snoRNA,small nucleolar RNA SNORD86
snoRNA_LOC115488429_115488429,115488429,LOC115488429,small nucleolar RNA SNORD19B,snoRNA,small nucleolar RNA SNORD19B
snoRNA_LOC115488553_115488553,115488553,LOC115488553,small nucleolar RNA SNORA72,snoRNA,small nucleolar RNA SNORA72
snoRNA_LOC115488560_115488560,115488560,LOC115488560,small nucleolar RNA SNORA48,snoRNA,small nucleolar RNA SNORA48
snoRNA_LOC115488570_115488570,115488570,LOC115488570,small nucleolar RNA U82P,snoRNA,small nucleolar RNA U82P
snoRNA_LOC115488689_115488689,115488689,LOC115488689,small nucleolar RNA SNORA63,snoRNA,small nucleolar RNA SNORA63
snoRNA_LOC115488690_115488690,115488690,LOC115488690,small nucleolar RNA SNORA63,snoRNA,small nucleolar RNA SNORA63
snoRNA_LOC115488691_115488691,115488691,LOC115488691,small nucleolar RNA SNORA4,snoRNA,small nucleolar RNA SNORA4
snoRNA_LOC115488693_115488693,115488693,LOC115488693,small nucleolar RNA SNORA32,snoRNA,small nucleolar RNA SNORA32
snoRNA_LOC115488698_115488698,115488698,LOC115488698,small nucleolar RNA SNORA48,snoRNA,small nucleolar RNA SNORA48
snoRNA_LOC115488699_115488699,115488699,LOC115488699,small nucleolar RNA SNORA48,snoRNA,small nucleolar RNA SNORA48
snoRNA_LOC115488700_115488700,115488700,LOC115488700,small nucleolar RNA SNORA48,snoRNA,small nucleolar RNA SNORA48
snoRNA_LOC115488701_115488701,115488701,LOC115488701,small nucleolar RNA SNORA48,snoRNA,small nucleolar RNA SNORA48
snoRNA_LOC115488702_115488702,115488702,LOC115488702,small nucleolar RNA SNORA48,snoRNA,small nucleolar RNA SNORA48
snoRNA_LOC115488704_115488704,115488704,LOC115488704,small nucleolar RNA SNORA48,snoRNA,small nucleolar RNA SNORA48
snoRNA_LOC115488705_115488705,115488705,LOC115488705,small nucleolar RNA SNORA48,snoRNA,small nucleolar RNA SNORA48
snoRNA_LOC115488706_115488706,115488706,LOC115488706,small nucleolar RNA SNORA48,snoRNA,small nucleolar RNA SNORA48
snoRNA_LOC115488830_115488830,115488830,LOC115488830,small nucleolar RNA SNORD83,snoRNA,small nucleolar RNA SNORD83
snoRNA_LOC115488833_115488833,115488833,LOC115488833,small nucleolar RNA SNORD60,snoRNA,small nucleolar RNA SNORD60
snoRNA_LOC115488834_115488834,115488834,LOC115488834,small nucleolar RNA SNORD48,snoRNA,small nucleolar RNA SNORD48
snoRNA_LOC115488839_115488839,115488839,LOC115488839,small nucleolar RNA SNORA29,snoRNA,small nucleolar RNA SNORA29
snoRNA_LOC115488843_115488843,115488843,LOC115488843,small nucleolar RNA SNORA48,snoRNA,small nucleolar RNA SNORA48
snoRNA_LOC115488844_115488844,115488844,LOC115488844,small nucleolar RNA SNORA48,snoRNA,small nucleolar RNA SNORA48
snoRNA_LOC115488851_115488851,115488851,LOC115488851,small nucleolar RNA U13,snoRNA,small nucleolar RNA U13
snoRNA_LOC115488948_115488948,115488948,LOC115488948,small nucleolar RNA SNORA48,snoRNA,small nucleolar RNA SNORA48
snoRNA_LOC115488949_115488949,115488949,LOC115488949,small nucleolar RNA SNORA48,snoRNA,small nucleolar RNA SNORA48
snoRNA_LOC115488950_115488950,115488950,LOC115488950,small nucleolar RNA SNORA48,snoRNA,small nucleolar RNA SNORA48
snoRNA_LOC115488952_115488952,115488952,LOC115488952,small nucleolar RNA SNORA48,snoRNA,small nucleolar RNA SNORA48
snoRNA_LOC115488953_115488953,115488953,LOC115488953,small nucleolar RNA SNORA48,snoRNA,small nucleolar RNA SNORA48
snoRNA_LOC115488954_115488954,115488954,LOC115488954,small nucleolar RNA SNORA48,snoRNA,small nucleolar RNA SNORA48
snoRNA_LOC115488955_115488955,115488955,LOC115488955,small nucleolar RNA SNORA48,snoRNA,small nucleolar RNA SNORA48
snoRNA_LOC115488957_115488957,115488957,LOC115488957,small nucleolar RNA SNORA48,snoRNA,small nucleolar RNA SNORA48
snoRNA_LOC115488958_115488958,115488958,LOC115488958,small nucleolar RNA SNORA48,snoRNA,small nucleolar RNA SNORA48
snoRNA_LOC115488964_115488964,115488964,LOC115488964,small nucleolar RNA U13,snoRNA,small nucleolar RNA U13
snoRNA_LOC115489052_115489052,115489052,LOC115489052,small nucleolar RNA SNORA48,snoRNA,small nucleolar RNA SNORA48
snoRNA_LOC115489054_115489054,115489054,LOC115489054,small nucleolar RNA SNORA40,snoRNA,small nucleolar RNA SNORA40
snoRNA_LOC115489057_115489057,115489057,LOC115489057,small nucleolar RNA U13,snoRNA,small nucleolar RNA U13
snoRNA_LOC115489078_115489078,115489078,LOC115489078,small nucleolar RNA SNORD25,snoRNA,small nucleolar RNA SNORD25
snoRNA_LOC115489081_115489081,115489081,LOC115489081,small nucleolar RNA SNORD29,snoRNA,small nucleolar RNA SNORD29
snoRNA_LOC115489082_115489082,115489082,LOC115489082,small nucleolar RNA SNORD28,snoRNA,small nucleolar RNA SNORD28
snoRNA_LOC115489083_115489083,115489083,LOC115489083,small nucleolar RNA SNORD27,snoRNA,small nucleolar RNA SNORD27
snoRNA_LOC115489084_115489084,115489084,LOC115489084,small nucleolar RNA SNORD26,snoRNA,small nucleolar RNA SNORD26
