transcript_id,gene_id,gene_name,product,biotype,family
URS00006E96B8_9615,NA,NA,U4 small nuclear RNA,snRNA,U4 small nuclear RNA
URS00006E8FC7_9615,NA,NA,U4 small nuclear RNA,snRNA,U4 small nuclear RNA
URS00006E86D1_9615,NA,NA,U4 small nuclear RNA,snRNA,U4 small nuclear RNA
URS00006E823E_9615,NA,NA,U4 small nuclear RNA,snRNA,U4 small nuclear RNA
URS00006E8011_9615,NA,NA,U4 small nuclear RNA,snRNA,U4 small nuclear RNA
URS00006E69C1_9615,NA,NA,U4 small nuclear RNA,snRNA,U4 small nuclear RNA
URS00006E573A_9615,NA,NA,U4 small nuclear RNA,snRNA,U4 small nuclear RNA
URS00006E3D0A_9615,NA,NA,U4 small nuclear RNA,snRNA,U4 small nuclear RNA
URS00006E14C9_9615,NA,NA,U4 small nuclear RNA,snRNA,U4 small nuclear RNA
URS00006E149E_9615,NA,NA,U4 small nuclear RNA,snRNA,U4 small nuclear RNA
URS00006E1012_9615,NA,NA,U4 small nuclear RNA,snRNA,U4 small nuclear RNA
URS00006DFC3A_9615,NA,NA,U4 small nuclear RNA,snRNA,U4 small nuclear RNA
URS00006DF4F4_9615,NA,NA,U4 small nuclear RNA,snRNA,U4 small nuclear RNA
URS00006DF0E6_9615,NA,NA,U4 small nuclear RNA,snRNA,U4 small nuclear RNA
URS00006DE1CE_9615,NA,NA,U4 small nuclear RNA,snRNA,U4 small nuclear RNA
URS00006DBD7C_9615,NA,NA,U4 small nuclear RNA,snRNA,U4 small nuclear RNA
URS00006DBB97_9615,NA,NA,U4 small nuclear RNA,snRNA,U4 small nuclear RNA
URS00006DB764_9615,NA,NA,U4 small nuclear RNA,snRNA,U4 small nuclear RNA
URS00006DAB1C_9615,NA,NA,U4 small nuclear RNA,snRNA,U4 small nuclear RNA
URS00006DA0B0_9615,NA,NA,U4 small nuclear RNA,snRNA,U4 small nuclear RNA
URS00006D9F02_9615,NA,NA,U4 small nuclear RNA,snRNA,U4 small nuclear RNA
URS00006D9C93_9615,NA,NA,U4 small nuclear RNA,snRNA,U4 small nuclear RNA
URS00006D9852_9615,NA,NA,U4 small nuclear RNA,snRNA,U4 small nuclear RNA
URS00006D95BC_9615,NA,NA,U4 small nuclear RNA,snRNA,U4 small nuclear RNA
URS00006D90BD_9615,NA,NA,U4 small nuclear RNA,snRNA,U4 small nuclear RNA
URS00006D8E91_9615,NA,NA,U4 small nuclear RNA,snRNA,U4 small nuclear RNA
URS00006D8546_9615,NA,NA,U4 small nuclear RNA,snRNA,U4 small nuclear RNA
URS00006D6A85_9615,NA,NA,U4 small nuclear RNA,snRNA,U4 small nuclear RNA
URS00006D55BB_9615,NA,NA,U4 small nuclear RNA,snRNA,U4 small nuclear RNA
URS00006D482F_9615,NA,NA,U4 small nuclear RNA,snRNA,U4 small nuclear RNA
URS00006D480D_9615,NA,NA,U4 small nuclear RNA,snRNA,U4 small nuclear RNA
URS00006D45CE_9615,NA,NA,U4 small nuclear RNA,snRNA,U4 small nuclear RNA
URS00006D3B1A_9615,NA,NA,U4 small nuclear RNA,snRNA,U4 small nuclear RNA
URS00006D3452_9615,NA,NA,U4 small nuclear RNA,snRNA,U4 small nuclear RNA
URS00006D2FC8_9615,NA,NA,U4 small nuclear RNA,snRNA,U4 small nuclear RNA
URS00006D24D8_9615,NA,NA,U4 small nuclear RNA,snRNA,U4 small nuclear RNA
URS00006D1919_9615,NA,NA,U4 small nuclear RNA,snRNA,U4 small nuclear RNA
URS00006D09CE_9615,NA,NA,U4 small nuclear RNA,snRNA,U4 small nuclear RNA
URS00006CF9D5_9615,NA,NA,U4 small nuclear RNA,snRNA,U4 small nuclear RNA
URS00006CF51C_9615,NA,NA,U4 small nuclear RNA,snRNA,U4 small nuclear RNA
URS00006CF453_9615,NA,NA,U4 small nuclear RNA,snRNA,U4 small nuclear RNA
URS00006CEBD6_9615,NA,NA,U4 small nuclear RNA,snRNA,U4 small nuclear RNA
URS00006CEB17_9615,NA,NA,U4 small nuclear RNA,snRNA,U4 small nuclear RNA
URS00006CDA44_9615,NA,NA,U4 small nuclear RNA,snRNA,U4 small nuclear RNA
URS00006CBE7E_9615,NA,NA,U4 small nuclear RNA,snRNA,U4 small nuclear RNA
URS00006CBC8C_9615,NA,NA,U4 small nuclear RNA,snRNA,U4 small nuclear RNA
URS00006CBB53_9615,NA,NA,U4 small nuclear RNA,snRNA,U4 small nuclear RNA
URS00006CB366_9615,NA,NA,U4 small nuclear RNA,snRNA,U4 small nuclear RNA
URS00006CADB0_9615,NA,NA,U4 small nuclear RNA,snRNA,U4 small nuclear RNA
URS00006CAC4F_9615,NA,NA,U4 small nuclear RNA,snRNA,U4 small nuclear RNA
URS00006CA5FB_9615,NA,NA,U4 small nuclear RNA,snRNA,U4 small nuclear RNA
URS00006C9BF0_9615,NA,NA,U4 small nuclear RNA,snRNA,U4 small nuclear RNA
URS00006C9A69_9615,NA,NA,U4 small nuclear RNA,snRNA,U4 small nuclear RNA
URS00006C7C0A_9615,NA,NA,U4 small nuclear RNA,snRNA,U4 small nuclear RNA
URS00006C6763_9615,NA,NA,U4 small nuclear RNA,snRNA,U4 small nuclear RNA
URS00006C443B_9615,NA,NA,U4 small nuclear RNA,snRNA,U4 small nuclear RNA
URS00006C3549_9615,NA,NA,U4 small nuclear RNA,snRNA,U4 small nuclear RNA
URS00006C3316_9615,NA,NA,U4 small nuclear RNA,snRNA,U4 small nuclear RNA
URS00006C2A28_9615,NA,NA,U4 small nuclear RNA,snRNA,U4 small nuclear RNA
URS00006C12CE_9615,NA,NA,U4 small nuclear RNA,snRNA,U4 small nuclear RNA
URS00006C10D7_9615,NA,NA,U4 small nuclear RNA,snRNA,U4 small nuclear RNA
URS00006C0878_9615,NA,NA,U4 small nuclear RNA,snRNA,U4 small nuclear RNA
URS00006BEB9B_9615,NA,NA,U4 small nuclear RNA,snRNA,U4 small nuclear RNA
URS00006BE93F_9615,NA,NA,U4 small nuclear RNA,snRNA,U4 small nuclear RNA
URS00006BB396_9615,NA,NA,U4 small nuclear RNA,snRNA,U4 small nuclear RNA
URS00006B9FD9_9615,NA,NA,U4 small nuclear RNA,snRNA,U4 small nuclear RNA
URS00006B88EE_9615,NA,NA,U4 small nuclear RNA,snRNA,U4 small nuclear RNA
URS00006B7F71_9615,NA,NA,U4 small nuclear RNA,snRNA,U4 small nuclear RNA
URS00006B7CEB_9615,NA,NA,U4 small nuclear RNA,snRNA,U4 small nuclear RNA
URS00006B70E6_9615,NA,NA,U4 small nuclear RNA,snRNA,U4 small nuclear RNA
URS00006B6F3D_9615,NA,NA,U4 small nuclear RNA,snRNA,U4 small nuclear RNA
URS00006B6CB2_9615,NA,NA,U4 small nuclear RNA,snRNA,U4 small nuclear RNA
URS00006B5776_9615,NA,NA,U4 small nuclear RNA,snRNA,U4 small nuclear RNA
URS00006B5765_9615,NA,NA,U4 small nuclear RNA,snRNA,U4 small nuclear RNA
URS00006B51AC_9615,NA,NA,U4 small nuclear RNA,snRNA,U4 small nuclear RNA
URS00006B4029_9615,NA,NA,U4 small nuclear RNA,snRNA,U4 small nuclear RNA
URS00006B1441_9615,NA,NA,U4 small nuclear RNA,snRNA,U4 small nuclear RNA
URS00006B0FFC_9615,NA,NA,U4 small nuclear RNA,snRNA,U4 small nuclear RNA
URS00006B0DDA_9615,NA,NA,U4 small nuclear RNA,snRNA,U4 small nuclear RNA
URS00006AD9CC_9615,NA,NA,U4 small nuclear RNA,snRNA,U4 small nuclear RNA
URS00006AD1BA_9615,NA,NA,U4 small nuclear RNA,snRNA,U4 small nuclear RNA
URS00006AC330_9615,NA,NA,U4 small nuclear RNA,snRNA,U4 small nuclear RNA
URS00006AB96A_9615,NA,NA,U4 small nuclear RNA,snRNA,U4 small nuclear RNA
URS00006AB6FD_9615,NA,NA,U4 small nuclear RNA,snRNA,U4 small nuclear RNA
URS00006AB2CF_9615,NA,NA,U4 small nuclear RNA,snRNA,U4 small nuclear RNA
URS00006AB16D_9615,NA,NA,U4 small nuclear RNA,snRNA,U4 small nuclear RNA
URS00006AABFE_9615,NA,NA,U4 small nuclear RNA,snRNA,U4 small nuclear RNA
URS00006A8077_9615,NA,NA,U4 small nuclear RNA,snRNA,U4 small nuclear RNA
URS00006A7D0C_9615,NA,NA,U4 small nuclear RNA,snRNA,U4 small nuclear RNA
URS00006A7250_9615,NA,NA,U4 small nuclear RNA,snRNA,U4 small nuclear RNA
URS00006A71FD_9615,NA,NA,U4 small nuclear RNA,snRNA,U4 small nuclear RNA
URS00006A690C_9615,NA,NA,U4 small nuclear RNA,snRNA,U4 small nuclear RNA
URS00006A3C99_9615,NA,NA,U4 small nuclear RNA,snRNA,U4 small nuclear RNA
URS00006A26AC_9615,NA,NA,U4 small nuclear RNA,snRNA,U4 small nuclear RNA
URS00006A158C_9615,NA,NA,U4 small nuclear RNA,snRNA,U4 small nuclear RNA
URS00006A0E76_9615,NA,NA,U4 small nuclear RNA,snRNA,U4 small nuclear RNA
URS00006A020E_9615,NA,NA,U4 small nuclear RNA,snRNA,U4 small nuclear RNA
URS00006A0043_9615,NA,NA,U4 small nuclear RNA,snRNA,U4 small nuclear RNA
URS000069FF57_9615,NA,NA,U4 small nuclear RNA,snRNA,U4 small nuclear RNA
URS000069ED1F_9615,NA,NA,U4 small nuclear RNA,snRNA,U4 small nuclear RNA
URS000069D689_9615,NA,NA,U4 small nuclear RNA,snRNA,U4 small nuclear RNA
URS000069D1E5_9615,NA,NA,U4 small nuclear RNA,snRNA,U4 small nuclear RNA
URS0000699D27_9615,NA,NA,U4 small nuclear RNA,snRNA,U4 small nuclear RNA
URS0000699A21_9615,NA,NA,U4 small nuclear RNA,snRNA,U4 small nuclear RNA
URS0000698DB1_9615,NA,NA,U4 small nuclear RNA,snRNA,U4 small nuclear RNA
URS0000697B16_9615,NA,NA,U4 small nuclear RNA,snRNA,U4 small nuclear RNA
URS0000696493_9615,NA,NA,U4 small nuclear RNA,snRNA,U4 small nuclear RNA
URS0000694571_9615,NA,NA,U4 small nuclear RNA,snRNA,U4 small nuclear RNA
URS00006928DD_9615,NA,NA,U4 small nuclear RNA,snRNA,U4 small nuclear RNA
URS00006900C1_9615,NA,NA,U4 small nuclear RNA,snRNA,U4 small nuclear RNA
URS000068FD9C_9615,NA,NA,U4 small nuclear RNA,snRNA,U4 small nuclear RNA
URS000068F26D_9615,NA,NA,U4 small nuclear RNA,snRNA,U4 small nuclear RNA
URS000068DEF4_9615,NA,NA,U4 small nuclear RNA,snRNA,U4 small nuclear RNA
URS000068CCA3_9615,NA,NA,U4 small nuclear RNA,snRNA,U4 small nuclear RNA
URS000068C282_9615,NA,NA,U4 small nuclear RNA,snRNA,U4 small nuclear RNA
URS000068A861_9615,NA,NA,U4 small nuclear RNA,snRNA,U4 small nuclear RNA
URS0000689529_9615,NA,NA,U4 small nuclear RNA,snRNA,U4 small nuclear RNA
URS00006894B0_9615,NA,NA,U4 small nuclear RNA,snRNA,U4 small nuclear RNA
URS000068777A_9615,NA,NA,U4 small nuclear RNA,snRNA,U4 small nuclear RNA
URS00006874B0_9615,NA,NA,U4 small nuclear RNA,snRNA,U4 small nuclear RNA
URS000068667F_9615,NA,NA,U4 small nuclear RNA,snRNA,U4 small nuclear RNA
URS0000683347_9615,NA,NA,U4 small nuclear RNA,snRNA,U4 small nuclear RNA
URS0000682C35_9615,NA,NA,U4 small nuclear RNA,snRNA,U4 small nuclear RNA
URS0000681A34_9615,NA,NA,U4 small nuclear RNA,snRNA,U4 small nuclear RNA
URS0000680D7A_9615,NA,NA,U4 small nuclear RNA,snRNA,U4 small nuclear RNA
URS0000680C0A_9615,NA,NA,U4 small nuclear RNA,snRNA,U4 small nuclear RNA
URS00006802A2_9615,NA,NA,U4 small nuclear RNA,snRNA,U4 small nuclear RNA
URS000067E1FB_9615,NA,NA,U4 small nuclear RNA,snRNA,U4 small nuclear RNA
URS000067D6EB_9615,NA,NA,U4 small nuclear RNA,snRNA,U4 small nuclear RNA
URS000067CBF5_9615,NA,NA,U4 small nuclear RNA,snRNA,U4 small nuclear RNA
URS000067C4F2_9615,NA,NA,U4 small nuclear RNA,snRNA,U4 small nuclear RNA
URS000067B8D7_9615,NA,NA,U4 small nuclear RNA,snRNA,U4 small nuclear RNA
URS0000676F57_9615,NA,NA,U4 small nuclear RNA,snRNA,U4 small nuclear RNA
URS000067641B_9615,NA,NA,U4 small nuclear RNA,snRNA,U4 small nuclear RNA
URS0000675ACC_9615,NA,NA,U4 small nuclear RNA,snRNA,U4 small nuclear RNA
URS0000673FD9_9615,NA,NA,U4 small nuclear RNA,snRNA,U4 small nuclear RNA
URS0000672AC5_9615,NA,NA,U4 small nuclear RNA,snRNA,U4 small nuclear RNA
URS0000672118_9615,NA,NA,U4 small nuclear RNA,snRNA,U4 small nuclear RNA
URS000067209F_9615,NA,NA,U4 small nuclear RNA,snRNA,U4 small nuclear RNA
URS0000671645_9615,NA,NA,U4 small nuclear RNA,snRNA,U4 small nuclear RNA
URS000067073F_9615,NA,NA,U4 small nuclear RNA,snRNA,U4 small nuclear RNA
URS000066F376_9615,NA,NA,U4 small nuclear RNA,snRNA,U4 small nuclear RNA
URS000066F2BF_9615,NA,NA,U4 small nuclear RNA,snRNA,U4 small nuclear RNA
URS000066C7F9_9615,NA,NA,U4 small nuclear RNA,snRNA,U4 small nuclear RNA
URS000066C6E1_9615,NA,NA,U4 small nuclear RNA,snRNA,U4 small nuclear RNA
URS000066C0C2_9615,NA,NA,U4 small nuclear RNA,snRNA,U4 small nuclear RNA
URS000066B214_9615,NA,NA,U4 small nuclear RNA,snRNA,U4 small nuclear RNA
URS000066AE68_9615,NA,NA,U4 small nuclear RNA,snRNA,U4 small nuclear RNA
URS000066A2DA_9615,NA,NA,U4 small nuclear RNA,snRNA,U4 small nuclear RNA
URS000066A163_9615,NA,NA,U4 small nuclear RNA,snRNA,U4 small nuclear RNA
URS0000668943_9615,NA,NA,U4 small nuclear RNA,snRNA,U4 small nuclear RNA
URS0000667FB7_9615,NA,NA,U4 small nuclear RNA,snRNA,U4 small nuclear RNA
URS0000667277_9615,NA,NA,U4 small nuclear RNA,snRNA,U4 small nuclear RNA
URS0000667048_9615,NA,NA,U4 small nuclear RNA,snRNA,U4 small nuclear RNA
URS0000665D95_9615,NA,NA,U4 small nuclear RNA,snRNA,U4 small nuclear RNA
URS0000665BCE_9615,NA,NA,U4 small nuclear RNA,snRNA,U4 small nuclear RNA
URS0000665523_9615,NA,NA,U4 small nuclear RNA,snRNA,U4 small nuclear RNA
URS0000664914_9615,NA,NA,U4 small nuclear RNA,snRNA,U4 small nuclear RNA
URS0000664629_9615,NA,NA,U4 small nuclear RNA,snRNA,U4 small nuclear RNA
URS000066439A_9615,NA,NA,U4 small nuclear RNA,snRNA,U4 small nuclear RNA
URS0000662B67_9615,NA,NA,U4 small nuclear RNA,snRNA,U4 small nuclear RNA
URS0000661329_9615,NA,NA,U4 small nuclear RNA,snRNA,U4 small nuclear RNA
URS000066010D_9615,NA,NA,U4 small nuclear RNA,snRNA,U4 small nuclear RNA
URS000065FCF1_9615,NA,NA,U4 small nuclear RNA,snRNA,U4 small nuclear RNA
URS000065B9DB_9615,NA,NA,U4 small nuclear RNA,snRNA,U4 small nuclear RNA
URS000065AD74_9615,NA,NA,U4 small nuclear RNA,snRNA,U4 small nuclear RNA
URS000065A90E_9615,NA,NA,U4 small nuclear RNA,snRNA,U4 small nuclear RNA
URS0000659D22_9615,NA,NA,U4 small nuclear RNA,snRNA,U4 small nuclear RNA
URS000065967E_9615,NA,NA,U4 small nuclear RNA,snRNA,U4 small nuclear RNA
URS00006594C0_9615,NA,NA,U4 small nuclear RNA,snRNA,U4 small nuclear RNA
URS0000658F7B_9615,NA,NA,U4 small nuclear RNA,snRNA,U4 small nuclear RNA
URS0000657F59_9615,NA,NA,U4 small nuclear RNA,snRNA,U4 small nuclear RNA
URS0000657D5C_9615,NA,NA,U4 small nuclear RNA,snRNA,U4 small nuclear RNA
URS0000657CBB_9615,NA,NA,U4 small nuclear RNA,snRNA,U4 small nuclear RNA
URS00006558C8_9615,NA,NA,U4 small nuclear RNA,snRNA,U4 small nuclear RNA
URS0000654BD1_9615,NA,NA,U4 small nuclear RNA,snRNA,U4 small nuclear RNA
URS00006547C3_9615,NA,NA,U4 small nuclear RNA,snRNA,U4 small nuclear RNA
URS0000653B6B_9615,NA,NA,U4 small nuclear RNA,snRNA,U4 small nuclear RNA
URS0000652A88_9615,NA,NA,U4 small nuclear RNA,snRNA,U4 small nuclear RNA
URS00006527CA_9615,NA,NA,U4 small nuclear RNA,snRNA,U4 small nuclear RNA
URS0000650780_9615,NA,NA,U4 small nuclear RNA,snRNA,U4 small nuclear RNA
URS00006505AA_9615,NA,NA,U4 small nuclear RNA,snRNA,U4 small nuclear RNA
URS000065027C_9615,NA,NA,U4 small nuclear RNA,snRNA,U4 small nuclear RNA
URS000064F9FE_9615,NA,NA,U4 small nuclear RNA,snRNA,U4 small nuclear RNA
URS000064F90F_9615,NA,NA,U4 small nuclear RNA,snRNA,U4 small nuclear RNA
URS000064EEC5_9615,NA,NA,U4 small nuclear RNA,snRNA,U4 small nuclear RNA
URS000064E683_9615,NA,NA,U4 small nuclear RNA,snRNA,U4 small nuclear RNA
URS000064C218_9615,NA,NA,U4 small nuclear RNA,snRNA,U4 small nuclear RNA
URS000064B4E3_9615,NA,NA,U4 small nuclear RNA,snRNA,U4 small nuclear RNA
URS000064AB40_9615,NA,NA,U4 small nuclear RNA,snRNA,U4 small nuclear RNA
URS000064AA59_9615,NA,NA,U4 small nuclear RNA,snRNA,U4 small nuclear RNA
URS000064A685_9615,NA,NA,U4 small nuclear RNA,snRNA,U4 small nuclear RNA
URS000064A1CF_9615,NA,NA,U4 small nuclear RNA,snRNA,U4 small nuclear RNA
URS0000649426_9615,NA,NA,U4 small nuclear RNA,snRNA,U4 small nuclear RNA
URS000064827F_9615,NA,NA,U4 small nuclear RNA,snRNA,U4 small nuclear RNA
URS0000648269_9615,NA,NA,U4 small nuclear RNA,snRNA,U4 small nuclear RNA
URS0000647E59_9615,NA,NA,U4 small nuclear RNA,snRNA,U4 small nuclear RNA
URS0000646CA9_9615,NA,NA,U4 small nuclear RNA,snRNA,U4 small nuclear RNA
URS00006459F8_9615,NA,NA,U4 small nuclear RNA,snRNA,U4 small nuclear RNA
URS0000643C73_9615,NA,NA,U4 small nuclear RNA,snRNA,U4 small nuclear RNA
URS0000642FBF_9615,NA,NA,U4 small nuclear RNA,snRNA,U4 small nuclear RNA
URS00006429C1_9615,NA,NA,U4 small nuclear RNA,snRNA,U4 small nuclear RNA
URS0000642845_9615,NA,NA,U4 small nuclear RNA,snRNA,U4 small nuclear RNA
URS0000641DAB_9615,NA,NA,U4 small nuclear RNA,snRNA,U4 small nuclear RNA
URS0000641A49_9615,NA,NA,U4 small nuclear RNA,snRNA,U4 small nuclear RNA
URS0000640B9E_9615,NA,NA,U4 small nuclear RNA,snRNA,U4 small nuclear RNA
URS0000640839_9615,NA,NA,U4 small nuclear RNA,snRNA,U4 small nuclear RNA
URS000063EBEE_9615,NA,NA,U4 small nuclear RNA,snRNA,U4 small nuclear RNA
URS000063E10E_9615,NA,NA,U4 small nuclear RNA,snRNA,U4 small nuclear RNA
URS000063BF7C_9615,NA,NA,U4 small nuclear RNA,snRNA,U4 small nuclear RNA
URS000063BAA2_9615,NA,NA,U4 small nuclear RNA,snRNA,U4 small nuclear RNA
URS000063B903_9615,NA,NA,U4 small nuclear RNA,snRNA,U4 small nuclear RNA
URS0000639868_9615,NA,NA,U4 small nuclear RNA,snRNA,U4 small nuclear RNA
URS0000639490_9615,NA,NA,U4 small nuclear RNA,snRNA,U4 small nuclear RNA
URS0000638845_9615,NA,NA,U4 small nuclear RNA,snRNA,U4 small nuclear RNA
URS0000638432_9615,NA,NA,U4 small nuclear RNA,snRNA,U4 small nuclear RNA
URS00006377A9_9615,NA,NA,U4 small nuclear RNA,snRNA,U4 small nuclear RNA
URS000063677D_9615,NA,NA,U4 small nuclear RNA,snRNA,U4 small nuclear RNA
URS00006361E0_9615,NA,NA,U4 small nuclear RNA,snRNA,U4 small nuclear RNA
URS0000634978_9615,NA,NA,U4 small nuclear RNA,snRNA,U4 small nuclear RNA
URS000063360A_9615,NA,NA,U4 small nuclear RNA,snRNA,U4 small nuclear RNA
URS0000632946_9615,NA,NA,U4 small nuclear RNA,snRNA,U4 small nuclear RNA
URS000063250C_9615,NA,NA,U4 small nuclear RNA,snRNA,U4 small nuclear RNA
URS000063201D_9615,NA,NA,U4 small nuclear RNA,snRNA,U4 small nuclear RNA
URS000063172D_9615,NA,NA,U4 small nuclear RNA,snRNA,U4 small nuclear RNA
URS0000631031_9615,NA,NA,U4 small nuclear RNA,snRNA,U4 small nuclear RNA
URS0000630425_9615,NA,NA,U4 small nuclear RNA,snRNA,U4 small nuclear RNA
URS000062E34F_9615,NA,NA,U4 small nuclear RNA,snRNA,U4 small nuclear RNA
URS000062D37A_9615,NA,NA,U4 small nuclear RNA,snRNA,U4 small nuclear RNA
URS000062C92D_9615,NA,NA,U4 small nuclear RNA,snRNA,U4 small nuclear RNA
URS000062A6A5_9615,NA,NA,U4 small nuclear RNA,snRNA,U4 small nuclear RNA
URS0000629586_9615,NA,NA,U4 small nuclear RNA,snRNA,U4 small nuclear RNA
URS0000626B2C_9615,NA,NA,U4 small nuclear RNA,snRNA,U4 small nuclear RNA
URS00006259B8_9615,NA,NA,U4 small nuclear RNA,snRNA,U4 small nuclear RNA
URS0000625193_9615,NA,NA,U4 small nuclear RNA,snRNA,U4 small nuclear RNA
URS0000624F00_9615,NA,NA,U4 small nuclear RNA,snRNA,U4 small nuclear RNA
URS0000624A90_9615,NA,NA,U4 small nuclear RNA,snRNA,U4 small nuclear RNA
URS0000622FF8_9615,NA,NA,U4 small nuclear RNA,snRNA,U4 small nuclear RNA
URS0000149178_9615,NA,NA,U4 small nuclear RNA,snRNA,U4 small nuclear RNA
URS00006D64DF_9615,NA,NA,U2 small nuclear RNA,snRNA,U2 small nuclear RNA
URS000069032E_9615,NA,NA,U2 small nuclear RNA,snRNA,U2 small nuclear RNA
URS00033FF080_9615,NA,NA,U2 small nuclear RNA,snRNA,U2 small nuclear RNA
URS00033B901F_9615,NA,NA,U2 small nuclear RNA,snRNA,U2 small nuclear RNA
URS000339EF7A_9615,NA,NA,U2 small nuclear RNA,snRNA,U2 small nuclear RNA
URS000339A22D_9615,NA,NA,U2 small nuclear RNA,snRNA,U2 small nuclear RNA
URS00033671FF_9615,NA,NA,U2 small nuclear RNA,snRNA,U2 small nuclear RNA
URS0003357922_9615,NA,NA,U2 small nuclear RNA,snRNA,U2 small nuclear RNA
URS0003344E59_9615,NA,NA,U2 small nuclear RNA,snRNA,U2 small nuclear RNA
URS000332B875_9615,NA,NA,U2 small nuclear RNA,snRNA,U2 small nuclear RNA
URS00033172BF_9615,NA,NA,U2 small nuclear RNA,snRNA,U2 small nuclear RNA
URS0003315CE5_9615,NA,NA,U2 small nuclear RNA,snRNA,U2 small nuclear RNA
URS0003306A66_9615,NA,NA,U2 small nuclear RNA,snRNA,U2 small nuclear RNA
URS00032F9BF5_9615,NA,NA,U2 small nuclear RNA,snRNA,U2 small nuclear RNA
URS00032E9409_9615,NA,NA,U2 small nuclear RNA,snRNA,U2 small nuclear RNA
URS00032D1219_9615,NA,NA,U2 small nuclear RNA,snRNA,U2 small nuclear RNA
URS00032A4233_9615,NA,NA,U2 small nuclear RNA,snRNA,U2 small nuclear RNA
URS0003273880_9615,NA,NA,U2 small nuclear RNA,snRNA,U2 small nuclear RNA
URS000325D601_9615,NA,NA,U2 small nuclear RNA,snRNA,U2 small nuclear RNA
URS00031EF1DB_9615,NA,NA,U2 small nuclear RNA,snRNA,U2 small nuclear RNA
URS00031B076F_9615,NA,NA,U2 small nuclear RNA,snRNA,U2 small nuclear RNA
URS000319A398_9615,NA,NA,U2 small nuclear RNA,snRNA,U2 small nuclear RNA
URS000318000C_9615,NA,NA,U2 small nuclear RNA,snRNA,U2 small nuclear RNA
URS000317F65E_9615,NA,NA,U2 small nuclear RNA,snRNA,U2 small nuclear RNA
URS0003137B60_9615,NA,NA,U2 small nuclear RNA,snRNA,U2 small nuclear RNA
URS00030F8EAE_9615,NA,NA,U2 small nuclear RNA,snRNA,U2 small nuclear RNA
URS00030F163F_9615,NA,NA,U2 small nuclear RNA,snRNA,U2 small nuclear RNA
URS00030C92C4_9615,NA,NA,U2 small nuclear RNA,snRNA,U2 small nuclear RNA
URS00030A5C78_9615,NA,NA,U2 small nuclear RNA,snRNA,U2 small nuclear RNA
URS000309D4BC_9615,NA,NA,U2 small nuclear RNA,snRNA,U2 small nuclear RNA
URS0003094D6B_9615,NA,NA,U2 small nuclear RNA,snRNA,U2 small nuclear RNA
URS0003065DF6_9615,NA,NA,U2 small nuclear RNA,snRNA,U2 small nuclear RNA
URS00022B9432_9615,NA,NA,U2 small nuclear RNA,snRNA,U2 small nuclear RNA
URS00022B8618_9615,NA,NA,U2 small nuclear RNA,snRNA,U2 small nuclear RNA
URS00022B7C4D_9615,NA,NA,U2 small nuclear RNA,snRNA,U2 small nuclear RNA
URS00022B74CD_9615,NA,NA,U2 small nuclear RNA,snRNA,U2 small nuclear RNA
URS00022B6A02_9615,NA,NA,U2 small nuclear RNA,snRNA,U2 small nuclear RNA
URS00022B5B56_9615,NA,NA,U2 small nuclear RNA,snRNA,U2 small nuclear RNA
URS00022B516E_9615,NA,NA,U2 small nuclear RNA,snRNA,U2 small nuclear RNA
URS00022B47A8_9615,NA,NA,U2 small nuclear RNA,snRNA,U2 small nuclear RNA
URS00022B3592_9615,NA,NA,U2 small nuclear RNA,snRNA,U2 small nuclear RNA
URS00022B30B5_9615,NA,NA,U2 small nuclear RNA,snRNA,U2 small nuclear RNA
URS00022B1341_9615,NA,NA,U2 small nuclear RNA,snRNA,U2 small nuclear RNA
URS00022AF8BF_9615,NA,NA,U2 small nuclear RNA,snRNA,U2 small nuclear RNA
URS00022AF46C_9615,NA,NA,U2 small nuclear RNA,snRNA,U2 small nuclear RNA
URS00019A1FF3_9615,NA,NA,U2 small nuclear RNA,snRNA,U2 small nuclear RNA
URS000199D4DC_9615,NA,NA,U2 small nuclear RNA,snRNA,U2 small nuclear RNA
URS00019998FE_9615,NA,NA,U2 small nuclear RNA,snRNA,U2 small nuclear RNA
URS0001998B4D_9615,NA,NA,U2 small nuclear RNA,snRNA,U2 small nuclear RNA
URS0001998641_9615,NA,NA,U2 small nuclear RNA,snRNA,U2 small nuclear RNA
URS000199842F_9615,NA,NA,U2 small nuclear RNA,snRNA,U2 small nuclear RNA
URS0001997F82_9615,NA,NA,U2 small nuclear RNA,snRNA,U2 small nuclear RNA
URS00019972FC_9615,NA,NA,U2 small nuclear RNA,snRNA,U2 small nuclear RNA
URS0001994734_9615,NA,NA,U2 small nuclear RNA,snRNA,U2 small nuclear RNA
URS00019946EE_9615,NA,NA,U2 small nuclear RNA,snRNA,U2 small nuclear RNA
URS0001992D99_9615,NA,NA,U2 small nuclear RNA,snRNA,U2 small nuclear RNA
URS00019929C6_9615,NA,NA,U2 small nuclear RNA,snRNA,U2 small nuclear RNA
URS0001991342_9615,NA,NA,U2 small nuclear RNA,snRNA,U2 small nuclear RNA
URS000198F6B6_9615,NA,NA,U2 small nuclear RNA,snRNA,U2 small nuclear RNA
URS000198F5AB_9615,NA,NA,U2 small nuclear RNA,snRNA,U2 small nuclear RNA
URS000198DB79_9615,NA,NA,U2 small nuclear RNA,snRNA,U2 small nuclear RNA
URS000198AC4C_9615,NA,NA,U2 small nuclear RNA,snRNA,U2 small nuclear RNA
